지역구분,지역구분_시,지역구분_도심/도심외,지역구분_읍/면/동,관광업종 구분,회원 유형,회원 성별,회원 연령대,회원 거주지,2014-09~2015-08 카드이용금액,2014-09 ~ 2015-08 카드이용건수,2014-09~2015-08 카드이용자수,2015-09~2016-08 카드이용금액,2015-09~2016-08 카드이용건수,2015-09~2016-08 카드이용자수,데이터기준일자
제주도,서귀포시,도심,전체,숙박,내국인,여,30대,제주,383828153,2634,1227,286661748,3125,1459,2017-02-16
제주도,서귀포시,도심,전체,숙박,내국인,여,40대,제주,351848979,2372,1102,370632915,3262,1393,2017-02-16
제주도,서귀포시,도심,전체,숙박,내국인,여,50대,제주,175252529,1398,643,223106332,1841,819,2017-02-16
제주도,서귀포시,도심,전체,숙박,내국인,여,60대이상,제주,140320119,974,353,170664866,1049,395,2017-02-16
제주도,서귀포시,도심,전체,식음료,내국인,남,20대 미만,제주,13139998,926,145,38267020,2323,286,2017-02-16
제주도,서귀포시,도심,전체,식음료,내국인,남,20대,제주,963711631,41121,4245,1405428863,57681,5126,2017-02-16
제주도,서귀포시,도심,전체,식음료,내국인,남,30대,제주,3354455576,108005,8382,3849011175,125344,8729,2017-02-16
제주도,서귀포시,도심,전체,식음료,내국인,남,40대,제주,6372368919,163520,10329,7281094129,189345,10948,2017-02-16
제주도,서귀포시,도심,전체,식음료,내국인,남,50대,제주,5139053831,115041,7886,5666097196,129728,8136,2017-02-16
제주도,서귀포시,도심,전체,식음료,내국인,남,60대이상,제주,2826125530,59017,4753,2972910650,64051,4845,2017-02-16
제주도,서귀포시,도심,전체,식음료,내국인,여,20대 미만,제주,12797140,1013,150,41205080,3201,308,2017-02-16
제주도,서귀포시,도심,전체,식음료,내국인,여,20대,제주,943484185,52269,5238,1254339881,66783,5806,2017-02-16
제주도,서귀포시,도심,전체,식음료,내국인,여,30대,제주,2221011091,96037,7462,2600020137,110777,7661,2017-02-16
제주도,서귀포시,도심,전체,식음료,내국인,여,40대,제주,3261224327,113459,7995,3733839201,129576,8296,2017-02-16
제주도,서귀포시,도심,전체,식음료,내국인,여,50대,제주,2265076468,63253,5657,2448729991,69697,5896,2017-02-16
제주도,서귀포시,도심,전체,식음료,내국인,여,60대이상,제주,903636351,22698,2582,1019047554,26108,2714,2017-02-16
제주도,서귀포시,도심,전체,유흥,내국인,남,20대,제주,305911340,5533,1316,443480610,7461,1594,2017-02-16
제주도,서귀포시,도심,전체,유흥,내국인,남,30대,제주,1452260926,12660,2468,1700744366,13009,2550,2017-02-16
제주도,서귀포시,도심,전체,유흥,내국인,남,40대,제주,3228579079,21320,3358,3577502236,22129,3404,2017-02-16
제주도,서귀포시,도심,전체,유흥,내국인,남,50대,제주,2091234291,15538,2483,2096022790,14866,2372,2017-02-16
제주도,서귀포시,도심,전체,유흥,내국인,남,60대이상,제주,584324320,4574,972,535770500,4292,911,2017-02-16
제주도,서귀포시,도심,전체,유흥,내국인,여,20대 미만,제주,384600,18,12,2504600,69,40,2017-02-16
제주도,서귀포시,도심,전체,유흥,내국인,여,20대,제주,141680440,3517,1032,187903072,4421,1250,2017-02-16
제주도,서귀포시,도심,전체,유흥,내국인,여,30대,제주,219964410,3898,1392,250759245,3884,1324,2017-02-16
제주도,서귀포시,도심,전체,유흥,내국인,여,40대,제주,404859540,5036,1531,406461340,4978,1552,2017-02-16
제주도,서귀포시,도심,전체,유흥,내국인,여,50대,제주,221518400,2601,957,217786540,2652,948,2017-02-16
제주도,서귀포시,도심,전체,유흥,내국인,여,60대이상,제주,119498600,900,301,98499000,757,287,2017-02-16
제주도,서귀포시,도심,전체,교통,내국인,남,20대,한국(제주제외),217419333,6971,5721,315616730,10290,8054,2017-02-16
제주도,서귀포시,도심,전체,교통,내국인,남,30대,한국(제주제외),889325345,22453,17087,1002195996,27278,19695,2017-02-16
제주도,서귀포시,도심,전체,교통,내국인,남,40대,한국(제주제외),909289806,20392,14055,1050945685,25048,16261,2017-02-16
제주도,서귀포시,도심,전체,교통,내국인,남,50대,한국(제주제외),686737136,13873,8490,856814126,17407,9860,2017-02-16
제주도,서귀포시,도심,전체,교통,내국인,남,60대이상,한국(제주제외),397704776,7363,3856,449569884,9218,4392,2017-02-16
제주도,서귀포시,도심,전체,교통,내국인,여,20대,한국(제주제외),219935323,6820,5874,282504674,9258,8001,2017-02-16
제주도,서귀포시,도심,전체,교통,내국인,여,30대,한국(제주제외),547692051,14692,11840,582307998,16628,13018,2017-02-16
제주도,서귀포시,도심,전체,교통,내국인,여,40대,한국(제주제외),423357805,8978,6617,480126176,11164,7948,2017-02-16
제주도,서귀포시,도심,전체,교통,내국인,여,50대,한국(제주제외),278700453,5754,3965,334475565,7103,4918,2017-02-16
제주도,서귀포시,도심,전체,교통,내국인,여,60대이상,한국(제주제외),146805281,2866,1618,182315134,3583,1912,2017-02-16
제주도,서귀포시,도심,전체,문화/레져,내국인,남,20대 미만,한국(제주제외),344200,24,10,741500,41,21,2017-02-16
제주도,서귀포시,도심,전체,문화/레져,내국인,남,20대,한국(제주제외),162486282,6605,5249,208337291,8580,6607,2017-02-16
제주도,서귀포시,도심,전체,문화/레져,내국인,남,30대,한국(제주제외),464259607,15241,11808,491044192,16106,12104,2017-02-16
제주도,서귀포시,도심,전체,문화/레져,내국인,남,40대,한국(제주제외),801407944,16620,12186,926062640,19088,13641,2017-02-16
제주도,서귀포시,도심,전체,문화/레져,내국인,남,50대,한국(제주제외),878119279,11193,7943,913071251,12585,8675,2017-02-16
제주도,서귀포시,도심,전체,문화/레져,내국인,남,60대이상,한국(제주제외),496110495,5401,3222,537306615,6206,3467,2017-02-16
제주도,서귀포시,도심,전체,문화/레져,내국인,여,20대 미만,한국(제주제외),481200,27,22,785880,43,37,2017-02-16
제주도,서귀포시,도심,전체,문화/레져,내국인,여,20대,한국(제주제외),227325718,10132,8196,256841194,11164,8980,2017-02-16
제주도,서귀포시,도심,전체,문화/레져,내국인,여,30대,한국(제주제외),388600889,13395,10805,389665509,13878,10896,2017-02-16
제주도,서귀포시,도심,전체,문화/레져,내국인,여,40대,한국(제주제외),421487411,10168,7667,474206010,12296,9057,2017-02-16
제주도,서귀포시,도심,전체,문화/레져,내국인,여,50대,한국(제주제외),292647566,5173,4065,283846145,5959,4519,2017-02-16
제주도,서귀포시,도심,전체,문화/레져,내국인,여,60대이상,한국(제주제외),138272700,2021,1430,120781753,2342,1603,2017-02-16
제주도,서귀포시,도심,전체,소매,내국인,남,20대 미만,한국(제주제외),1346000,93,72,4226660,243,193,2017-02-16
제주도,서귀포시,도심,전체,소매,내국인,남,20대,한국(제주제외),312153985,9930,7105,494563212,16834,10947,2017-02-16
제주도,서귀포시,도심,전체,소매,내국인,남,30대,한국(제주제외),1171247498,26361,18504,1417330870,36819,23395,2017-02-16
제주도,서귀포시,도심,전체,소매,내국인,남,40대,한국(제주제외),1280688099,23393,15587,1599986691,31017,19461,2017-02-16
제주도,서귀포시,도심,전체,소매,내국인,남,50대,한국(제주제외),1341747535,16937,11508,1565773406,21739,13631,2017-02-16
제주도,서귀포시,도심,전체,소매,내국인,남,60대이상,한국(제주제외),1249282744,9932,7282,1351266324,12044,8226,2017-02-16
제주도,서귀포시,도심,전체,소매,내국인,여,20대 미만,한국(제주제외),2078570,136,114,7441750,418,311,2017-02-16
제주도,서귀포시,도심,전체,소매,내국인,여,20대,한국(제주제외),555892940,19254,13202,791555329,29645,19051,2017-02-16
제주도,서귀포시,도심,전체,소매,내국인,여,30대,한국(제주제외),1163506751,28562,19911,1351980989,36313,23691,2017-02-16
제주도,서귀포시,도심,전체,소매,내국인,여,40대,한국(제주제외),986512556,18142,11849,1214372659,23988,15498,2017-02-16
제주도,서귀포시,도심,전체,소매,내국인,여,50대,한국(제주제외),1174155800,13082,9159,1416892082,17929,12081,2017-02-16
제주도,서귀포시,도심,전체,소매,내국인,여,60대이상,한국(제주제외),972661056,7909,5499,1105930539,9662,6486,2017-02-16
제주도,서귀포시,도심,전체,쇼핑,내국인,남,20대 미만,한국(제주제외),10897030,1638,625,32750130,4683,1760,2017-02-16
제주도,서귀포시,도심,전체,쇼핑,내국인,남,20대,한국(제주제외),1062374620,67261,24547,1583519130,114596,36985,2017-02-16
제주도,서귀포시,도심,전체,쇼핑,내국인,남,30대,한국(제주제외),3256311092,136965,53176,4020231297,192571,66665,2017-02-16
제주도,서귀포시,도심,전체,쇼핑,내국인,남,40대,한국(제주제외),3007822658,109701,38026,3899694454,165555,49517,2017-02-16
제주도,서귀포시,도심,전체,쇼핑,내국인,남,50대,한국(제주제외),2009030028,63038,21140,2617315949,95397,27346,2017-02-16
제주도,서귀포시,도심,전체,쇼핑,내국인,남,60대이상,한국(제주제외),1122766350,27384,9309,1410055058,39867,11609,2017-02-16
제주도,서귀포시,도심,전체,쇼핑,내국인,여,20대 미만,한국(제주제외),4542770,582,291,12742170,1869,994,2017-02-16
제주도,서귀포시,도심,전체,쇼핑,내국인,여,20대,한국(제주제외),1276171370,65374,30129,1681272425,99947,42614,2017-02-16
제주도,서귀포시,도심,전체,쇼핑,내국인,여,30대,한국(제주제외),2744715945,94086,45348,3117554470,121192,53677,2017-02-16
제주도,서귀포시,도심,전체,쇼핑,내국인,여,40대,한국(제주제외),1924437550,56408,24034,2430780996,77897,31881,2017-02-16
제주도,서귀포시,도심,전체,쇼핑,내국인,여,50대,한국(제주제외),1355343430,33632,14439,1730903473,46928,19310,2017-02-16
제주도,서귀포시,도심,전체,쇼핑,내국인,여,60대이상,한국(제주제외),797091022,17639,6265,958440470,24060,7766,2017-02-16
제주도,서귀포시,도심,전체,숙박,내국인,남,20대,한국(제주제외),262817089,3070,2345,528836924,5978,3946,2017-02-16
제주도,서귀포시,도심,전체,숙박,내국인,남,30대,한국(제주제외),2154532911,13297,9378,3122378184,19922,13260,2017-02-16
제주도,서귀포시,도심,전체,숙박,내국인,남,40대,한국(제주제외),3030727155,14638,9477,3365064895,18947,12077,2017-02-16
제주도,서귀포시,도심,전체,숙박,내국인,남,50대,한국(제주제외),1699838474,8834,5748,1815509790,10419,6926,2017-02-16
제주도,서귀포시,도심,전체,숙박,내국인,남,60대이상,한국(제주제외),1067948913,4731,2893,1158755451,5426,3431,2017-02-16
제주도,서귀포시,도심,전체,숙박,내국인,여,20대,한국(제주제외),404139088,4311,3207,701049131,7308,5511,2017-02-16
제주도,서귀포시,도심,전체,숙박,내국인,여,30대,한국(제주제외),1954010060,12053,8679,2536139771,16687,11764,2017-02-16
제주도,서귀포시,도심,전체,숙박,내국인,여,40대,한국(제주제외),1546781996,7877,5264,1736675333,10422,7002,2017-02-16
제주도,서귀포시,도심,전체,숙박,내국인,여,50대,한국(제주제외),700555451,3748,2717,873170806,5101,3629,2017-02-16
제주도,서귀포시,도심,전체,숙박,내국인,여,60대이상,한국(제주제외),441305818,2263,1447,497608716,2597,1721,2017-02-16
제주도,서귀포시,도심,전체,식음료,내국인,남,20대 미만,한국(제주제외),7601300,335,188,21099080,1004,534,2017-02-16
제주도,서귀포시,도심,전체,식음료,내국인,남,20대,한국(제주제외),1281756743,42795,20805,2104640088,67876,31221,2017-02-16
제주도,서귀포시,도심,전체,식음료,내국인,남,30대,한국(제주제외),4431359983,117548,54599,5655507360,150878,65600,2017-02-16
제주도,서귀포시,도심,전체,식음료,내국인,남,40대,한국(제주제외),4844185276,103172,44063,6296880479,136956,53740,2017-02-16
제주도,서귀포시,도심,전체,식음료,내국인,남,50대,한국(제주제외),3612481108,67640,28837,4523651655,89348,34274,2017-02-16
제주도,서귀포시,도심,전체,식음료,내국인,남,60대이상,한국(제주제외),1745269428,31888,14293,2192133977,42056,16636,2017-02-16
제주도,서귀포시,도심,전체,식음료,내국인,여,20대 미만,한국(제주제외),4646700,257,176,13265134,714,475,2017-02-16
제주도,서귀포시,도심,전체,식음료,내국인,여,20대,한국(제주제외),1736624795,61691,31581,2608229247,92038,44226,2017-02-16
제주도,서귀포시,도심,전체,식음료,내국인,여,30대,한국(제주제외),3445884072,97187,50103,4365868158,120746,58108,2017-02-16
제주도,서귀포시,도심,전체,식음료,내국인,여,40대,한국(제주제외),2509471253,56289,28111,3247324257,74594,35443,2017-02-16
제주도,서귀포시,도심,전체,식음료,내국인,여,50대,한국(제주제외),1604435689,33380,17472,2144868217,45335,22559,2017-02-16
제주도,서귀포시,도심,전체,식음료,내국인,여,60대이상,한국(제주제외),818453255,15860,7948,1021150853,20627,9461,2017-02-16
제주도,서귀포시,도심,전체,유흥,내국인,남,20대,한국(제주제외),115198250,1890,968,161043250,2927,1364,2017-02-16
제주도,서귀포시,도심,전체,유흥,내국인,남,30대,한국(제주제외),359835502,3785,1990,439538800,4572,2162,2017-02-16
제주도,서귀포시,도심,전체,유흥,내국인,남,40대,한국(제주제외),603297740,4069,1915,826508730,5465,2285,2017-02-16
제주도,서귀포시,도심,전체,유흥,내국인,남,50대,한국(제주제외),589178769,3585,1591,641872414,4194,1782,2017-02-16
제주도,서귀포시,도심,전체,유흥,내국인,남,60대이상,한국(제주제외),132056810,980,451,171120700,1145,490,2017-02-16
제주도,서귀포시,도심,전체,유흥,내국인,여,20대,한국(제주제외),52128010,1368,861,81051460,2188,1136,2017-02-16
제주도,서귀포시,도심,전체,유흥,내국인,여,30대,한국(제주제외),71653530,1433,986,90256900,1623,989,2017-02-16
제주도,서귀포시,도심,전체,유흥,내국인,여,40대,한국(제주제외),112370480,1089,580,106587300,997,570,2017-02-16
제주도,서귀포시,도심,전체,유흥,내국인,여,50대,한국(제주제외),42100640,486,282,65261770,599,319,2017-02-16
제주도,서귀포시,도심,전체,유흥,내국인,여,60대이상,한국(제주제외),29723040,194,99,49638680,310,102,2017-02-16
제주도,제주시  ,도심,전체,교통,내국인,남,20대 미만,제주,8804832,224,55,16761759,444,147,2017-02-16
제주도,제주시  ,도심,전체,교통,내국인,남,20대,제주,1431911810,39250,5618,1819254690,50032,6873,2017-02-16
제주도,제주시  ,도심,전체,교통,내국인,남,30대,제주,6220805869,129325,12654,6353529262,136807,12857,2017-02-16
제주도,제주시  ,도심,전체,교통,내국인,남,40대,제주,12001612215,205177,16171,11182972477,202569,16348,2017-02-16
제주도,제주시  ,도심,전체,교통,내국인,남,50대,제주,12120289964,181575,13592,10436078014,174486,13679,2017-02-16
제주도,제주시  ,도심,전체,교통,내국인,남,60대이상,제주,7595354725,116416,9583,6356724444,109113,9562,2017-02-16
제주도,제주시  ,도심,전체,교통,내국인,여,20대 미만,제주,10259506,274,46,22063272,453,109,2017-02-16
제주도,제주시  ,도심,전체,교통,내국인,여,20대,제주,1116911910,27942,5403,1345115565,34589,6319,2017-02-16
제주도,제주시  ,도심,전체,교통,내국인,여,30대,제주,3809644522,81183,10254,3811852048,86262,10525,2017-02-16
제주도,제주시  ,도심,전체,교통,내국인,여,40대,제주,7068669041,131594,13223,6547009073,129826,13345,2017-02-16
제주도,제주시  ,도심,전체,교통,내국인,여,50대,제주,5932877572,102798,10303,5427968111,99661,10212,2017-02-16
제주도,제주시  ,도심,전체,교통,내국인,여,60대이상,제주,2660562768,43048,4953,2205812210,40164,5347,2017-02-16
제주도,제주시  ,도심,전체,문화/레져,내국인,남,20대 미만,제주,30305533,1974,512,75871155,4818,1037,2017-02-16
제주도,제주시  ,도심,전체,문화/레져,내국인,남,20대,제주,574224681,33543,7803,717309214,39252,8876,2017-02-16
